地区,店舗名,リンク,最寄り駅,距離,予算,席数,個室,キーワード,コメント数,コメント
池袋,インターネットカフェ アットワン池袋西口店,https://www.hotpepper.jp/strJ001118404/,JR山手線・各線地下鉄池袋駅,2,1000,180,あり,☆池袋西口すぐのインターネットカフェ☆,0,
池袋,本格炙り 海と大地 楽蔵 池袋西口店,https://www.hotpepper.jp/strJ000788948/,JR 池袋駅,2,3500,86,あり,池袋 居酒屋 寿司 焼き鳥 忘年会 和食 個室,1,最高でした。 和を基調としたモダンなお店です。ホッケの一夜干しは、身が締っていて厚みがあり、最高にお酒に合い最高でした。
池袋,肉バル Bar & Grill motto （モット） 池袋東口店,https://www.hotpepper.jp/strJ001116816/,池袋駅,3,5000,34,なし,池袋徒歩4分！自家製ロースビーフ×ワイン,2,美味しかったです♪ 職場の歓迎会に利用しました。ローストビーフの食べ比べはどれも特徴があって美味しく、楽しんで食べ比べられました。お肉に合わせて赤ワイン飲み比べセットを注文しましたが、特に店長オススメのオーストラリア…つづきを読む おいし～ カップルで来店。ローストビーフ丼、鶏ももの香草焼きを注文。どちらもお肉が柔らかく、ごはんはホクホク。最高でした。一つ意見を言うとしたら、ローストビーフ丼に半熟卵が乗せられたりすると嬉しいな^^美味しか…つづきを読む
池袋,山内農場 池袋西口駅前店,https://www.hotpepper.jp/strJ001026059/,JR池袋駅,-1,3500,130,なし,[居酒屋 和食 地鶏][飲み放題・個室タイプ],3,きびなごが食べたければ… 何度来店したのか正直わからないですが、未だにたべたことがなかったきびなごがついにテーブルの上にのってました。綺麗な魚なんですね。鹿児島の方は海の幸はもちろんおいしいものを食べているんですね！(◎_…つづきを読む 黒豚を食べるなら！ とっても甘味がある黒豚を、更に炭火焼にして提供してくれることで、ジューシーな一品となっておりました。黒豚炭火焼以外でオススメは、「きびなご」です。関東にお住まいの方には馴染みがない魚かと思いますが、山…つづきを読む 美味しい！ いつも安さ重視のチェーン居酒屋しか行かないので、鹿児島の名物がたくさん食べられてとても美味しかったし満足です！店員さんもとても親切でした。
池袋,池袋居酒屋 鮮魚と地酒 ぼうず,https://www.hotpepper.jp/strJ001050322/,飲み放題付コース4000円～ＪＲ池袋駅,1,4000,40,なし,池袋西口 日本酒 個室 居酒屋 飲み放題,1,いいお酒が飲めました。 いか丸干し焼きを頂きましたが、身が締っていて厚みがあり、旨味が敷き詰められているイカと日本酒との相性が抜群に良くていいお酒が飲めました。
池袋,ファームテーブル 池袋東口駅前店,https://www.hotpepper.jp/strJ001102382/,全席個室居酒屋☆池袋駅,1,2770,200,あり,池袋 誕生日 女子会 個室 居酒屋 忘年会,0,
池袋,薩摩牛専門店 完全個室焼肉 炎焚（えんた）池袋店  ,https://www.hotpepper.jp/strJ001143777/,各線池袋駅,5,5500,50,あり,あの『薩摩 牛の蔵』が手掛ける個室焼肉,4,広々とした個室空間で店員さんの対応も◎ 池袋西口から徒歩ですぐ行けて、店の場所も看板が大きめでわかりやすいです。店は地下に構えられており敷居が高そうなイメージでしたが、入りやすく扉を開けると店員さんがすぐに対応に駆けつけ席へ案内してくださ…つづきを読む ご馳走さまでした 今年二度目の利用でした。お肉やお料理が美味しいのはもとより、前回も今回も接客が大変良くて、満足しています。店員さんも、皆さん感じの良い方々です。前回は４月息子の就職祝、今回は私の誕生会でした。又…つづきを読む 大満足(≧▽≦) 他の方の評価が良かったこと、駅から近くて分かりやすそうだったことで予約しました。コースではなく、店員さんに好みを言っておすすめのものを持ってきて頂きました。カルビ、ロースを食べ比べたあと、焼…つづきを読む 贅沢にお肉を食べたいなら… 初めて来店しましたが…他の方のレポにある通り、このお店に来て大正解でした。外観は、少し格式高い雰囲気ですが…一歩お店に足を踏み入れると、とっても気さくな店主さんが迎えてくださり、大変心地よいサービス…つづきを読む
池袋,居酒屋 土間土間 池袋東口店,https://www.hotpepper.jp/strJ000705349/,JR池袋駅,1,2500,106,あり,宴会は【創作居酒屋 土間土間】にお任せ♪,3,学生時代の友人達と 大学時代の友人達と飲み会をやらせていただきました。人数が30人越えと多かったのですが、ドリンクの提供も早く料理の提供スピードも素晴らしかったです。是非ともまた利用したいと考えています！ごちそうさまでし…つづきを読む 素敵な店長さん！店員さん！ コースを予約をしていたにも関わらず、直前や当日になっていろいろ変更して、それでも嫌な顔せず、いろいろ提案してくれました。楽しく過ごせました。ありがとうございました！ 2016年02月頃夕食の時間帯に行きました テレビで見て変わった鍋が食べたくていきました。とてもおいしかったです。お得なクーポンがあります。
池袋,TGIフライデーズ 池袋サンシャイン店,https://www.hotpepper.jp/strJ000954786/,池袋駅,5,3000,170,なし,池袋駅 アメリカンレストラン＆バー 居酒屋,15,おしゃれでアメリカン 仲良しの友人との食事として利用しました！アメリカンでポップな店内は雰囲気も明るくて、居心地がよかったです。美味しいお料理におしゃべりも弾みました。ケイジャンフライドチキンサラダやパスタ、サンデー…つづきを読む ニクニクしい！ 友人と池袋に買い物をしにきたさい、お肉が食べたいと思い、いろいろと散策していて見つけました。店内はアメリカンでカウンターはスポーツバーのような雰囲気でとても気に入りました。お昼からがっつりステーキをた…つづきを読む ハッピーアワー 早い時間で確か7時までの間に来店した際にカウンターでは、明るいスタッフさんからハッピーアワーの案内がありました。ビール等アルコールが半額になるため、すごくラッキーです。基本的にはやや高めだし、サービス…つづきを読む アメリカン 家族で行ってきました。店内はアメリカン！アメリカの映画に出てきそうな感じですね。メニューもアメリカン！ハンバーガーは高さがあり一口でいこうとしたら顎が外れそうでした（笑）ランチドリンクはおかわり自由…つづきを読む アメリカンな雰囲気 アメリカンのレストランっぽさ満載のレストランです。ジャンキーなものが食べたくなったときや、ガッツリ系のお肉を食べたくなったとき、揚げ物を食べたくなったときに行くと満足できそうです。私は、ジャンキーなも…つづきを読む アメリカン ボリューム満点のハンバーガーやお肉、パスタなどありドリンクもアメリカンサイズです。ややランチも高めですが、ボリュームがあるのでコスパはいいかも。店内は映画のポスターみたいなのが貼ってあったりして雰囲気…つづきを読む おいしい ランチでいきました。メニューが何種類かあって、家族とそれぞれ違うものを食べましたが、どれもボリュームがあって美味しかったです。アメリカンな感じで、ハンバーガーがファストフードとは違います。ディナ…つづきを読む おしゃれな店内です！ 職場の同僚と来ました。店内がおしゃれでアメリカンな雰囲気が大好きです。同僚の一人が次の日誕生日で、店員さんに何かできませんか？と聞いてみると、いろいろな案を出してくれました。急な申し出にも関わらず嫌な…つづきを読む 子連れで楽しくランチ 店内はアメリカンな雰囲気で、テーブルや装飾などがお洒落です。昼間だったので、店内は明るく、子連れでも入りやすい雰囲気でした。親子2組でランチの利用をしましたが、キッズメニューでも量が少ないという…つづきを読む ランチはお得♪ ケイジャンフライドチキンサラダランチにしました。スープ（この時はトマトベースのスープ）がついています。ボリュームかなり満点で、パンなどの炭水化物がなくてもお腹いっぱいになります。ドリンクはフリ…つづきを読む 肉のボリュームがすごい ランチに先輩と伺いました。昼時でしたが、スムーズに入店できました。ランチのメニューが数種類あり、そちらから選択しました。お肉のボリュームに加え、ポテトと温野菜がのっており、食べ応えがとてもありました。 ランチにおすすめ ランチに伺いました。チキンステーキがおいしくて、おすすめです。大きなお肉が２枚もついて、ボリュームたっぷり。赤いお皿もかわいくって、好みにぴったりで、テンションあがります。写真撮っちゃいました。ライス…つづきを読む 広々としたお店で美味しい料理 池袋駅東口から近いビルに入っているのですが、とても広いです。中央には70インチのモニターがあり、スポーツ観戦ができます。世界20か国にチェーン店があるだけあって、外国人の方にも人気のお店です。接客…つづきを読む 楽しいお店 友達の誕生日会で初めてお邪魔しました^^店内を入ると、「可愛い！！」「アメリカン！！笑」って感じです。風船がいろんなところに飾ってあるのが印象的。店員さんもノリがよくて、皆アメリカンなあだ名が…つづきを読む ハズレ無し 大好きなFridayが池袋に出来て本当に嬉しい我が家のもう一つの台所みたいな存在です。どこのハンバーガーを食べても「Fridayのハンバーガーの方が食べた気がする」って結論に達する位です父はビールと…つづきを読む
池袋,叙々苑 池袋サンシャイン通り店,https://www.hotpepper.jp/strJ000145645/,JR・私鉄・地下鉄池袋駅,5,8000,96,なし,焼肉,7,焼き肉はやっぱり ランチで初めて伺いましたお肉の量は申し分なく、ご飯もたっぷりついているのでお腹がいっぱいになりました高級なイメージがありますが、ランチはとってもリーズナブルで大満足です！味が一種類しか選べなく、…つづきを読む オシャレ ちょっと贅沢がしたく、叙々苑へ焼き肉を食べに行きました。店内はやはり落ち着いた空間で大人の雰囲気でした。やはり高いお肉だけあって、口の中でとろけてとても美味しかったです。是非またちょっと贅沢した…つづきを読む 大人の焼肉 彼氏の先輩に連れて行ってもらいました。初めて行きましたが他の焼肉屋さんとは違い、高級感溢れてました！接客サービスもよく、お肉もどれも美味しくて最高です！お勧めを聞いたら丁寧に説明もしてくれました。記念…つづきを読む さすが高級店！ さすがの高級店です。接客は天下一品でとても気が利きます。頼む前に持って来てくれるのはありがたいです。お肉以外にもたくさんおいしいサイドメニューやデザートがあります。私のオススメはカルビクッパです。是非…つづきを読む 定番焼肉 焼肉といえば叙々苑というくらい定番のお店だと思います。焼肉はもちろん海鮮も美味しいです。つぶ貝は大きさも大きく食べ応えがあります。有名な叙々苑サラダもシンプルなのに他にはない味わいでいくらでも食べられ…つづきを読む 職場のランチ 職場でのランチ。いつも1000円以内で済ませるんですが、疲れてきたらご褒美をあげたいときはこちら。叙々苑でランチだと1300円で食べれちゃうのです！もちろんサラダもキムチもついてきて、食後のコー…つづきを読む お肉が溶けます 脂が多く少しもたれやすいですが、口の中で溶けるような食感が味わえます。切り落としが単価も比較的抑えめでお勧めです。タレもありましたが、塩やレモンダレのほうがさっぱりといただけ、食べやすかったです。
池袋,ミステリアス MYSTERIOUS 池袋店,https://www.hotpepper.jp/strJ000010192/,JR池袋駅,5,3000,80,あり,池袋東口 個室 誕生日 合コン 食べ飲み放題,30,その名の通りミステリアスな雰囲気のお店でした 彼の誕生日にアニバーサリーコースで予約をし伺いました。お店の入り口までは少し入りにくい雰囲気がありましたが、店内～席まで入ると少し暗くて基地のようなドキドキした雰囲気が味わえます。スタッフさんが…つづきを読む 良いお店でした。 当日は接待と兼ねた親睦会だった。初めて利用したけど総合的に判断して良かったと思います。強いて言えば、もう少し接客のスキルを上げて貰いたかった。まだ業務に不慣れな感じのスタッフが多い。もう少し…つづきを読む 誕生日 旦那の誕生日で行きました。娘も3歳ということもあり、普段行かないようなお店を予約。当日予約にもかかわらず、バースデーケーキを用意してくれ、写真もついて、娘も旦那も喜んでくれました！ 友達数名と飲み会 ネットで調べて飲み物、食べ物共に高評価だったので、こちらのお店を選びました。夕方18時から予約して行きましたが、お店の場所が分からず少し迷子になってしまい、数十分遅れで入店したにもかかわらず優しくお迎…つづきを読む 2015年12月頃夕食の時間帯に行きました 会社の忘年会で利用しましたがお店の雰囲気にみんな驚いていました。コースで予約しましたが料理のボリュームも満点でした。 友達の誕生日に 友達の誕生日をお祝いしたくて誕生日のコースを予約しました。通路は怖いんですけど入れば雰囲気があって素敵でした。店員さんの対応も親切だし、ご飯も美味しくて即気に入りました。誕生日ケーキが出…つづきを読む 楽しかったです！ ８人の予約が当日急にもう一人増えてしまいましたが親切に対応してくださりありがとうございました！料理おいしかったです！名前がおもしろいものもありおいしさの他にどんなものが出てくるんだろうというわくわ…つづきを読む デートで使いました アニバーサリーコースを予約して行きました！初めてだったので不安でしたが、幻想的な空間と料理、とてもいいお店だと思いますオリジナルカクテルが甘くてデザート替わりになるのでおすすめです！とてもよ…つづきを読む 池袋の人気店 デートや女子会にオススメの池袋の人気店。予約がないと入りにくいかも。また、大学生に人気のお店です。 すごく幻想的 すごくお洒落なお店で若い人が好きそうなお店です。下からは赤色の光、上からは青色の光が照らされていてすごく幻想的でした。もちろん料理も美味しいですよ。 二人で個室席が使える！！ 店内は暗めの照明でシックにまとまっていてとてもお洒落でした。女性に受けそうな可愛らしい内装が良かったです。二人でも個室席が使えて嬉しかったです。 口コミ通り♪ 日曜日(次の日も祝日)にデートで行きました。時間は17時半過ぎの18時前。予約無しでもすんなり入れましたv席は円卓に通されました、カップルシートは狭そうだなと思ってたので良かったです♪2…つづきを読む 宇宙空間 初めて行きました。入口から階段を降りて行く間どんなんだろうと本当にドキドキしました。店内に入ると中は暗めでまるで宇宙にいる様な感じでした。女性の店員さんの服装もとっても可愛かったです…つづきを読む 誕生日 口コミを見てアニバーサリーコースを利用しました。お店の雰囲気は綺麗で異空間！と言う感じでドキドキしましたが、若い子が多くちょっとガヤガヤしていたかなと。料理は美味しかったです！ただタイミング良…つづきを読む ☆誕生日☆ 彼の誕生日にアニバーサリープランで予約しました。店内は異空間で､2人ともドキドキ。女性店員さんの衣装が可愛かったです。8品は少し量が多く感じましたが､どれも美味しかったです。オリジナルカク…つづきを読む 彼バースデー 彼のサプライズ誕生日パーティーで利用させて頂きました。まずお店に入った途端に別世界でドキドキしました!どの席も完全個室で、中からは外が見えるけど外からは中が見えないようで、デートには持ってこいで…つづきを読む グループで利用しました。 3時間飲み放題のコースを利用しました。お店の雰囲気はカップルに喜ばれるのではと思いました。今回はグループで利用したのですが、男性は今度個人的に利用したいなんて言ってましたから。店員さんは呼べば…つづきを読む 内装も料理もお洒落♪ 行ってみたいねって話しててついにこの前連れてってもらいました♪お店の入口までに階段があるんですけど壁に宇宙系のデザインがあったりで入る前からドキドキさせられました(^-^)店内も写真で見るより…つづきを読む 雰囲気とオリジナルカクテルが良い＾＾ 彼女が予約して招待してくれました！店を見つけるのが少し大変だったそうです。B2ですが上の方に看板があるそうです。中は薄暗いですがとてもいい雰囲気でした。宇宙空間がしっかりイメージされた内装で…つづきを読む ドキドキするお店 怪しい雰囲気でうす暗いけどキラキラ光ってるそんなお店です。新宿店に行った時にもらった1000円引きチケットを使ったので値段も非常にお手頃価格☆とりあえず雰囲気が最高ですしソファーの感じ…つづきを読む デートに最適！雰囲気重視の方にお勧め 友人と行って来ました。店内は薄暗く、遊園地のアトラクションやSF映画のセットのようなユニークな内装です。女性同士で行っても楽しめますが、デートに最適だと思います。金曜日でしたが、時間が早かっ…つづきを読む 雰囲気抜群 デートで初めて利用しました。お店の場所は最初は迷いましたが、サンシャイン通りの近くに発見。なにより思ったのが、薄暗い店内は雰囲気が良く、デートや誕生日会、記念日に持ってこいだと思います。それ…つづきを読む 神秘☆宇宙空間☆ 薄暗い店内はまさに宇宙空間。天井にはプラネタリウムと雰囲気満点☆隣の個室とは目の細かい網で仕切られて眼隠し効果もあり、意外と会話も筒抜けません。アルコールの種類は豊富でとても個性的！特に、惑星…つづきを読む サプライズに感激です! 私の婚約祝いに友人と飲みに行ったのですが乾杯の時に言ったセリフ（婚約おめでとう）を聞いていた店員さんがサプライズでケーキと写真をプレゼントしてくれました!その心遣いに本当に感激で嬉しかったです！料理も…つづきを読む 食べてる間もアトラクション気分！ ふと目にとまったので軽い気持ちで入ってみたのですが、とても楽しい空間でした！内装は宇宙をモチーフにしていて、全体的に青い蛍光灯を使っていたと思いますディズニーランドのスペースマウンテンを思い出させ…つづきを読む デートにもバースデーにも少人数でもワイワイ楽しめます♪♪ 今回は、友達の誕生日祝いのために事前に予約をして行きました。ＨＰを見た時に雰囲気が良さそうなので選びました☆メールで予約したのですがすぐに翌日、電話連絡がありさらに前日連絡がありちゃんと確認をし…つづきを読む ここゎオススメッ！。* 友達のバースデーで利用しましたぁ☆ケーキ付コースが￥3480とかおトク☆☆料理も6品位ついてたしウマウマ(´ω｀)♪それに何よりここゎお店の雰囲気が最高なんだなあ～♪個室もまっ…つづきを読む サプライズ誕生日パーティがリーズナブル！ 友人のサプライズ誕生日パーティに利用しました☆混んでいたせいか、料理が来るのが遅かったのと思ったよりも派手ではなかったなと思いましたが、価格がリーズナブルなので良いかな？接客と…つづきを読む 雰囲気も一つの売りで、ユニークである事がここの存在意義。 店内の独特な雰囲気がいつでもユニークな存在を保てているお店。ポテト料理が美味しい。酒場はポテトフライの味で店が決まるとは独自の一つの評価になっています。スタッフさんがみんな光ってるのも…つづきを読む 宇宙空間で・・・＊いつもと違ったデートを♪ 店内に入ってまずビックリしました。靴を脱いでお店に入るのですが、お店も店員さんも宇宙って感じでした。思い出すのは、なんか文化祭（笑）店内全部は見て回れなかったのですが、トイレとかもこだわっ…つづきを読む
池袋,やきとり家 すみれ 池袋東口店,https://www.hotpepper.jp/strJ001042063/,池袋駅,3,2500,70,なし,大山どり 焼鳥専門店 居酒屋 飲み放題 宴会,4,すみれ セプテンバー！ｗプチ同窓会に適した席だった！ポテサラと焼き鳥が美味しかった！予約より前に入店させてくれた！延長はできなかったけど、それぐらい混んでて人気でした！ チェーン店の焼き鳥屋さん 美味しい焼き鳥が食べたくなり、友人に勧められて行きました。焼き鳥専門店すみれさんは、スマイルとすみれをかけているようで笑顔がいたるところにあふれていて居心地のよいお店でした。焼き鳥の焼き加減は人そ…つづきを読む 入りやすいやきとりやさんでした 友人と利用しました。やきとりやさんですが、やきとりやさんではないみたいな店内でした。落ち着いた居酒屋のような雰囲気で、女性だけでも入りやすいお店でした。普段食べられないような希少部位等をいただきま…つづきを読む つくねがおいしい！ お誕生日会で女子で来店。つくねのボリュームさと種類がとても面白かった！チーズがかかってるのに、しつこくなくてとても美味しかった！漬物ですいかがあり、物珍しかった。粕漬けみたいな味でお酒もすすみ大…つづきを読む
池袋,【11/15 OPEN】炭火焼肉 牛道 池袋本店,https://www.hotpepper.jp/strJ001184837/,ゆったりボックスソファ席で本格炭火焼肉！池袋駅,3,1680,50,なし,池袋駅北口より徒歩3分♪食べ放題1980円～,0,
池袋,宴会 和食 居酒屋 「和民」 池袋西口南蛮ビル店,https://www.hotpepper.jp/strJ000248014/,ＪＲ池袋駅,2,2300,137,なし,池袋 居酒屋 飲み放題 3時間 宴会 団体,1,ありがとございます。 ふらっと二次会で入ったけど、ポイントの使い方がわからなくて、そこで店長さんがかなり熱心に教えてくれて助かった。接客もよかったし、何より清潔感あって明るいのがよかった。
池袋,池袋酒場 情熱ホルモン,https://www.hotpepper.jp/strJ000746607/,,1,0,149,あり,池袋 ホルモン 個室 焼肉 歓送迎会,8,2014年12月頃夕食の時間帯に行きました ホルモン系がリーズナブルな値段で食べれるお店です。ホルモンは安いというイメージありますが安いと品質に問題がある場合があるので安心して食べれるこちらのお店はおススメです。 頬が落ちるくらい美味しかったです。 ホルモンも勿論美味しいのですが個人的に豚トロが好きですね。マシュマロのように柔らかいお肉から旨味が口中に広がっていき頬が落ちるくらい美味しかったです。 安いです。 池袋西口の繁華街内にある、ホルモン屋さんです。かなり安いお店で、ホルモンを食べられます。店員さんの対応もとっても親切で、網が焦げたときもすぐ替えてもらえ、網に火が出てしまったときも毎回店員さんが消…つづきを読む ホルモンならここ 急にホルモンが食べたくなり友人3人といってきました。プルプルホルモンと飲み放題の相性は最高ですね。個室ではないですがある程度仕切られているので、ほかのお客さんの視線も気にならなくて良い感じでした。 マルチョウ最高 お店の外観が凄いインパクトがあったのでなんとなく店内に吸い込まれるように入店しましたあまりホルモンに対しての知識がありませんでしたが店員さんが薦めていたマルチョウと鶏ハラミを注文マルチョ…つづきを読む ホルモンの種類が豊富☆ 池袋ホルモン激戦区の中でも種類が豊富で安い♪私は臭いホルモンに敏感なので、どうかなぁと思っていましたが、新鮮でどの部位もとても美味しいです☆七輪で炭火焼きが楽しめるのもポイントです☆２人で行った…つづきを読む ホルモン最高 ホルモンが食べたくて行ってきました。お値段も安いしホルモンもおいしかったです。女性にはちょうどよい量ですね。従業員さんの方も元気よく良かったのですが、呼んでもなかなか来ないのが残念ですね。でも、ホルモ…つづきを読む ホルモン好きに外せない…か？ ハデな看板につられて入っちゃった。４人程度のテーブルがいくつもあって、プチ個室感覚？排気の煙突も嬉しい。で、肝心のホルモン。たくさん種類があって、どれも美味しい。ホルモン好きも納得……つづきを読む
池袋,Aloha Amigo 池袋,https://www.hotpepper.jp/strJ001109811/,池袋駅,-1,2800,68,なし,【忘年会のご予約受付スタート！！】,8,大満足 静かでとてもいい雰囲気、料理も本当に素晴らしかったです。特に暑い日はテラス席がいいです＾＾中でもファヒータ テリヤキは肉厚でとても美味しいし、また食べたい。今度はパンケーキも食べてみたい。…つづきを読む 海外に来たような雰囲気がよいです お友達と久々に癒しのために飲みに行きました。ロコモコやガーリックシュリンプなどハワイ好きな私にとって好きなメニューばかりで良かったです。お店の雰囲気もテラス席が居心地が良い感じでした。海外に行った気分…つづきを読む ハワイアンビールがおいしい ハワイアンとメキシカンを混ぜ合わせたレストランというコンセプトらしいです。ハワイアン風のおしゃれな店内で、料理の盛り付けも色あいがきれいでおいしかったです。ハワイアンビールがおいてあり、さわやかでど…つづきを読む ハワイアン ハワイアン料理とメキシカン料理が食べられるお店です。コブサラダやガーリックシュリンプ、ロコモコといったハワイアン料理や、タコスやメキシカンピッツアなどのメキシカン料理などがあります。お酒もハワイやメキ…つづきを読む 雰囲気かわ好き カフェ巡りにはまっていたときに、何回も訪れました。駅からは少し離れてますが、店内の雰囲気と、ランチのサービスが良いです。ランチセットの飲み物が飲み放題でコーヒーや、レモン水などがあったと思います…つづきを読む ランチで。 お友達とランチで伺いました。初めての訪問です。ランチで頼んだのは アボカドとマグロのポキ丼 というメニュー。なんとごはん大盛りが無料みたいです。店内も広くて雰囲気も二重丸でした！これはリピ…つづきを読む テラス席がオシャレなランチタイム お友達とランチで利用しました。天気がよかったのでテラス席に案内していただきました。店内はオシャレなカフェ感満載で木を基調として天井も高く広々としています。ロコモコを、頼みましたがボリュームもあって千…つづきを読む 息子の部活のママさん飲み会 いつも居酒屋で鬱憤ばらしして下りましたが本日はオサレなお店で！とても美味しくとても雰囲気の良いお店！また行きたいです。
池袋,メディアカフェ ポパイ 池袋店,https://www.hotpepper.jp/strJ000011784/,IR池袋駅,4,2200,100,あり,インターネットカフェ・漫画喫茶,0,
池袋,牛角 池袋西口立教通り店,https://www.hotpepper.jp/strJ000012136/,,4,3000,56,なし,炭火焼肉 居酒屋 食べ放題 飲み放題,0,
池袋,築地食堂 源ちゃん  池袋サンシャインシティ店,https://www.hotpepper.jp/strJ000979912/,JR池袋駅,8,3000,58,なし,築地が身近になる居酒屋,6,大根としらすのサラダ ボリュームたっぷりでしらすの量が多くてよかったです。定食が夜でも食べられるのでうれしいです。ご飯とお味噌汁おかわりできるのもお得です。 ランチ サンシャインシティに家族であそびにいきました。3階のレストラン街にあるこちらに初めて来店。店内は築地をイメージしたような作りでした。海鮮系のメニューの他にもカツなどのメニューもあります。ご飯大…つづきを読む 新鮮な海鮮が食べれる ランチに伺いました。1000円以内で新鮮なお刺身を食べる事が出来ます。お刺身以外にも揚げ物など、メニューが豊富でした。夜は居酒屋さんになるみたいです。サラリーマンなど男性が多かったです。日替わりでおす…つづきを読む ランチで利用 サンシャイン3Fにあるお店です。週末のランチ時間だったので混んでいました。海鮮がメインになりますが、揚げ物の定食もあります。鉄火丼を注文しましたが、料理が出てくるのが早い！美味しいし、お値段を考えれば…つづきを読む 新鮮なお刺身 友達と訪問。その日は魚が無性にたべたくて、私は源ちゃん丼を注文。いろいろな種類の新鮮なお刺身がのっていて、大満足。友達が注文したお刺身定食もおいしかったようです。魚だけでなく、ハンバーグやカツなど肉料…つづきを読む 美味しいお魚 活気があるお店です。お子様メニューもあって、おもちゃもいただけるので、家族でよく利用します。新鮮な海鮮がお腹いっぱいいただけます。鯛のお刺身が本当においしいのでオススメです。価格もリーズナブル…つづきを読む
池袋,カラオケ747 池袋東口店,https://www.hotpepper.jp/strJ000805435/,JR池袋駅,2,2000,100,あり,新感覚カラオケ体験！！,0,
池袋,山海亭 池袋ホテルメトロポリタン店,https://www.hotpepper.jp/strJ000145315/,ＪＲ池袋駅,3,12000,31,なし,ホテルの地下に佇む、鉄板焼き・ステーキ店,0,
池袋,GOOD MORNING CAFE (グッドモーニングカフェ) 池袋ルミネ,https://www.hotpepper.jp/strJ000999802/,JR池袋駅,1,4000,70,なし,雰囲気抜群◎お洒落な店内で楽しい時間を★,4,ホリデーランチをいただきました 2人でホリデーランチを楽しんできました。僕はポーク、彼女はパスタ、ボリュームありお腹大満足。アフターのコーヒーもたっぷりでうれしかったです。 とてもいいお店 ルミネのレストラン街にあるお店。ネットで予約してクリスマスイブのランチを頂きました。店内は混み合っていてほぼ満席。メニューはいろいろ。パスタやピザ、ハンバーガーなどが、1000～2000…つづきを読む 友人の結婚祝いのディナーで 男女4人で行きました！以前にも、家族と食事し雰囲気も料理もよかったので2度目の来店今回はコースをお願いしました！デザートを結婚祝いものに変更してもらいたいとお願いすると対応してもらえました！友…つづきを読む 2015年1月頃ランチの時間帯に行きました ２０年来の友達と、わいわい行きました！子連れの子もいたので、駅チカでちょっとこじゃれたところが良いかな～とおもって。子連れで長いしたにもかかわらず。。。お店の人の対応は素敵でした。また行きたいです。
池袋,ＪＡ全農ミートフーズ直営 焼肉本舗 ぴゅあ 池袋店,https://www.hotpepper.jp/strJ001109204/,,5,5000,68,なし,食べ放題 池袋 ランチ 焼肉 個室 貸切 肉,1,サービスランチあります お昼時はサラリーマンが行列になっています。サービスランチはお手頃価格で色々な種類のお肉を食べれます。わたしのオススメはユッケジャンクッパで、そこまでからくなくボリューム満点で1000円です。ランチメニ…つづきを読む
池袋,自遊空間 池袋北口店,https://www.hotpepper.jp/strJ001169360/,,2,1000,52,あり,池袋北口徒歩2分☆ネットカフェ♪シャワー,0,
池袋,彩食屋 隠居邸 池袋西口本館,https://www.hotpepper.jp/strJ000005875/,JR池袋駅,2,3400,66,あり,日本各地の【漁港直送】創作料理と癒し空間,2,イカゲソとタコ唐揚げ イカゲソとタコ唐揚げを注文しましたが、サクッとした衣と食感が良くて病み付きになるイカゲソと身が締っていて厚みがあるタコにパンチの効いたピリ辛のスパイスが上手くマッチしていて美味でした。 まさに大人達が語れる居酒屋 飲み足りなくて二次会でいったお店。遅い時間だったのにやってました。周りを気にすることなく個室でまったり。お店の方のサービスもよく、細かな気遣いが感じられて良かった。最初のお店で飲んだと…つづきを読む
池袋,焼きとり・串焼き かめや 池袋西口,https://www.hotpepper.jp/strJ000005669/,◆ＪＲ池袋駅,1,3000,55,なし,―昼間から飲める串焼き・焼き鳥居酒屋―,2,ワイワイ 何度か伺ってます。昼から飲めるのも嬉しいし、お財布にもやさしい。串焼きは絶品です！小さいお店にお客さんがたくさんなので、雑多な感じは否めませんが、味は間違いなし。 あなどるなかれ、本気でうまい店！ 看板をみるからに明らかに古そうな店・・・本当にここがうまいのだろうか、と思ったあなたはド素人。池袋といえばみなさん東口にでていろいろ居酒屋さんをさがすと思うのですが、甘いですよ！西…つづきを読む
池袋,イタリア食堂 ミラネーゼ 池袋店,https://www.hotpepper.jp/strJ000973041/,池袋駅,-1,2000,66,あり,カジュアルイタリアン,1,安くて広くて快適 この値段でここまで出すの？と思わせる前菜から始まります。普通にランチするつもりが、ちょっとしたオシャレランチになりました。人数が多くても安心の広さなので、３人以上のときなどに利用してます。
